#item,x,y,width,height,label
0,225.0,165.0,32.0,82.0,22
1,127.0,176.0,31.0,47.0,22
2,34.0,144.0,30.0,82.0,22
3,149.0,54.0,31.0,14.0,22
4,446.0,190.0,54.0,93.0,22
5,455.0,117.0,26.0,40.0,22
6,364.0,188.0,29.0,57.0,22
7,350.0,233.0,40.0,35.0,22
8,389.0,245.0,28.0,60.0,22
9,329.0,118.0,53.0,74.0,22
10,439.0,191.0,25.0,59.0,22
11,366.0,101.0,39.0,52.0,22
12,58.0,84.0,33.0,40.0,22
13,212.0,108.0,34.0,71.0,22
14,173.0,155.0,40.0,67.0,22
15,434.0,156.0,64.0,44.0,22
16,295.0,93.0,44.0,61.0,22
